"transaction_id","merchant_id","customer_id","customer_age","amount","transaction_amount_clean","location","purchase_category","transaction_time","transaction_year","transaction_month","transaction_day","transaction_hour","transaction_minute","transaction_second","is_fraudulent","card_type_MasterCard","card_type_Rupay","card_type_Visa","fraud_type_Identity theft","fraud_type_Malware","fraud_type_Payment card fraud","fraud_type_phishing","fraud_type_scam"
822,2025,910438,42,6038.086,6038.086,"Surat","Digital","01/13/2024 15:46",2024,1,13,15,46,0,0,0,1,0,0,0,0,0,1
823,2021,340926,68,711.12,711.12,"Jaipur","Digital","12/08/2023 15:21",2023,12,8,15,21,0,0,0,0,0,1,0,0,0,0
824,2065,520293,52,5362.98,5362.98,"Surat","Digital","10/16/2023 08:37",2023,10,16,8,37,0,0,1,0,0,0,0,0,0,0
825,2037,354611,29,1757.112,1757.112,"Delhi","Digital","09/20/2023 21:19",2023,9,20,21,19,0,0,0,0,1,0,1,0,0,0
827,2045,342779,22,4249.24,4249.24,"Mumbai","Digital","01/30/2024 13:49",2024,1,30,13,49,0,0,0,0,1,0,0,0,1,0
828,2014,402694,51,2985.66,2985.66,"Kolkata","Digital","02/01/2024 19:36",2024,2,1,19,36,0,0,0,0,0,0,0,1,0,0
829,2097,951486,39,7328.55,7328.55,"Hyderabad","POS","09/25/2023 23:35",2023,9,25,23,35,0,0,0,0,1,0,1,0,0,0
830,2043,111928,56,6951.768,6951.768,"Surat","Digital","02/13/2024 06:02",2024,2,13,6,2,0,0,0,0,1,0,0,0,0,1
831,2048,313503,30,533.72,533.72,"Pune","Digital","10/17/2023 17:47",2023,10,17,17,47,0,1,0,1,0,0,1,0,0,0
832,2047,369168,64,1401.268,1401.268,"Pune","Digital","03/02/2024 10:32",2024,3,2,10,32,0,0,1,0,0,0,0,1,0,0
833,2060,860146,20,5608.49,5608.49,"Bangalore","Digital","11/06/2023 20:25",2023,11,6,20,25,0,0,0,0,0,1,0,0,0,0
834,2066,345926,37,4157.424,4157.424,"Ahmedabad","Digital","02/13/2024 14:39",2024,2,13,14,39,0,1,0,0,0,0,1,0,0,0
835,2005,742726,48,8035.808,8035.808,"Chennai","Digital","02/01/2024 15:10",2024,2,1,15,10,0,0,0,0,1,0,0,0,1,0
836,2008,140241,22,6038.086,6038.086,"Chennai","","10/06/2023 11:39",2023,10,6,11,39,0,1,0,0,1,0,0,0,0,0
837,2005,965133,41,12695.64,12695.64,"Jaipur","POS","01/06/2024 00:25",2024,1,6,0,25,0,1,1,0,0,0,0,0,0,1
838,2072,312348,57,7634.33,7634.33,"Surat","Digital","09/25/2023 17:31",2023,9,25,17,31,0,0,0,0,1,0,0,0,1,0
839,2094,649917,50,5193.372,5193.372,"Chennai","Digital","09/03/2023 13:41",2023,9,3,13,41,0,1,0,0,1,0,1,0,0,0
841,2040,494920,41,4185.06,4185.06,"Hyderabad","","03/02/2024 04:52",2024,3,2,4,52,0,0,0,0,0,1,0,0,0,0
842,2047,492286,67,3717.384,3717.384,"Kolkata","Digital","12/05/2023 10:46",2023,12,5,10,46,0,0,0,0,0,0,0,0,0,1
844,2071,146818,33,6737.805,6737.805,"Bangalore","POS","03/22/2024 00:27",2024,3,22,0,27,0,0,0,0,1,0,0,1,0,0
846,2091,318387,69,9056.41,9056.41,"Bangalore","Digital","12/20/2023 13:31",2023,12,20,13,31,0,0,0,1,0,1,0,0,0,0
847,2061,938201,29,6038.086,6038.086,"Surat","Digital","11/26/2023 04:45",2023,11,26,4,45,0,1,1,0,0,0,0,1,0,0
848,2083,554435,30,9170.52,9170.52,"Mumbai","POS","10/25/2023 06:34",2023,10,25,6,34,0,1,0,0,1,1,0,0,0,0
849,2061,838467,62,6507.45,6507.45,"Mumbai","Digital","01/31/2024 01:29",2024,1,31,1,29,0,1,1,0,0,0,0,0,1,0
851,2074,571515,56,8764.32,8764.32,"Jaipur","Digital","03/16/2024 04:31",2024,3,16,4,31,0,1,0,1,0,0,0,1,0,0
853,2079,890035,63,6633.759,6633.759,"Hyderabad","Digital","10/27/2023 19:38",2023,10,27,19,38,0,0,0,1,0,0,0,0,1,0
854,2003,410272,49,6038.086,6038.086,"Chennai","POS","02/20/2024 12:07",2024,2,20,12,7,0,0,0,0,1,0,1,0,0,0
855,2005,554435,41,10349.445,10349.445,"Ahmedabad","Digital","10/16/2023 01:25",2023,10,16,1,25,0,0,0,1,0,1,0,0,0,0
856,2057,293456,18,6231.72,6231.72,"Mumbai","Digital","09/08/2023 00:49",2023,9,8,0,49,0,0,0,0,0,0,0,1,0,0
857,2021,902844,64,1710.26,1710.26,"Chennai","Digital","03/20/2024 09:48",2024,3,20,9,48,0,1,0,0,1,0,0,0,0,1
603,2025,309047,61,4333.77,4333.77,"Pune","Digital","11/17/2023 14:01",2023,11,17,14,1,0,1,0,0,1,0,1,0,0,0
859,2002,281076,26,1468.81,1468.81,"Bangalore","Digital","11/17/2023 20:39",2023,11,17,20,39,0,0,1,0,0,0,0,1,0,0
860,2040,678432,57,13359.705,13359.705,"Bangalore","Digital","03/21/2024 03:45",2024,3,21,3,45,0,0,0,0,1,0,0,0,0,1
861,2059,808694,67,4189.776,4189.776,"Delhi","POS","02/21/2024 14:49",2024,2,21,14,49,0,0,1,0,0,0,0,0,1,0
862,2013,586471,43,1745.557,1745.557,"Hyderabad","Digital","03/19/2024 08:28",2024,3,19,8,28,0,0,0,1,0,0,0,1,0,0
863,2074,955258,67,454.815,454.815,"Jaipur","","02/15/2024 02:48",2024,2,15,2,48,0,0,0,1,0,0,1,0,0,0
864,2081,490871,30,6475.93,6475.93,"Bangalore","Digital","01/27/2024 07:10",2024,1,27,7,10,0,0,1,0,0,0,1,0,0,0
865,2011,447699,49,11496.924,11496.924,"Delhi","Digital","09/04/2023 00:43",2023,9,4,0,43,0,0,0,0,1,1,0,0,0,0
866,2086,560469,65,5674.3665,5674.3665,"Mumbai","Digital","10/11/2023 02:09",2023,10,11,2,9,0,0,0,0,1,0,0,0,1,0
867,2011,593989,32,839.883,839.883,"Bangalore","Digital","12/31/2023 11:27",2023,12,31,11,27,0,0,0,1,0,0,0,1,0,0
603,2012,944935,53,4125.81,4125.81,"Jaipur","Digital","09/03/2023 09:49",2023,9,3,9,49,0,1,1,0,0,0,0,0,0,1
869,2024,410862,66,4719.915,4719.915,"Chennai","POS","09/25/2023 23:41",2023,9,25,23,41,0,1,0,1,0,0,0,0,0,1
870,2044,363200,22,10181.025,10181.025,"Pune","POS","01/04/2024 00:03",2024,1,4,0,3,0,1,0,1,0,0,0,0,1,0
871,2047,354519,39,6685.25,6685.25,"Ahmedabad","Digital","03/15/2024 15:38",2024,3,15,15,38,0,1,0,0,1,0,0,0,0,1
872,2054,562507,33,6038.086,6038.086,"Bangalore","Digital","03/25/2024 11:27",2024,3,25,11,27,0,0,1,0,0,0,0,1,0,0
873,2099,593260,58,2218.03,2218.03,"Ahmedabad","Digital","02/11/2024 16:53",2024,2,11,16,53,0,1,0,0,0,1,0,0,0,0
874,2044,795144,43,6038.086,6038.086,"Ahmedabad","Digital","01/11/2024 05:53",2024,1,11,5,53,0,1,0,0,1,0,0,1,0,0
875,2007,753250,41,6850.98,6850.98,"Ahmedabad","Digital","02/05/2024 01:33",2024,2,5,1,33,0,0,0,1,0,0,1,0,0,0
876,2092,554435,35,6898.33,6898.33,"Kolkata","Digital","03/20/2024 22:21",2024,3,20,22,21,0,0,0,1,0,1,0,0,0,0
877,2052,950951,66,1448.5,1448.5,"Ahmedabad","POS","03/10/2024 17:05",2024,3,10,17,5,0,0,0,0,1,0,1,0,0,0
878,2054,834706,35,4881.62,4881.62,"Kolkata","Digital","01/09/2024 19:44",2024,1,9,19,44,0,1,0,0,1,0,0,0,0,0
879,2031,684947,24,356.389,356.389,"Pune","Digital","12/31/2023 16:21",2023,12,31,16,21,0,0,1,0,0,1,0,0,0,0
880,2050,314838,21,5587.208,5587.208,"Ahmedabad","Digital","11/28/2023 12:11",2023,11,28,12,11,0,0,0,1,0,0,0,0,0,1
881,2047,274960,43,10606.167,10606.167,"Delhi","Digital","09/24/2023 21:27",2023,9,24,21,27,0,0,1,0,0,0,0,0,0,1
883,2069,427546,33,438.01,438.01,"Surat","Digital","01/31/2024 12:55",2024,1,31,12,55,0,0,0,0,1,0,1,0,0,0
885,2082,736438,43,7038.846,7038.846,"Delhi","POS","02/11/2024 00:25",2024,2,11,0,25,0,0,0,0,0,0,0,0,0,1
886,2047,371850,35,2709.7125,2709.7125,"Jaipur","Digital","11/13/2023 04:49",2023,11,13,4,49,0,0,1,0,0,0,0,0,1,0
887,2036,879648,43,310.585,310.585,"Bangalore","Digital","01/16/2024 07:31",2024,1,16,7,31,0,1,0,1,0,0,0,0,1,0
888,2095,653317,40,11361.495,11361.495,"Pune","Digital","09/10/2023 04:27",2023,9,10,4,27,0,0,0,1,0,1,0,0,0,0
889,2055,832041,31,5534.76,5534.76,"Pune","Digital","02/19/2024 11:48",2024,2,19,11,48,0,0,1,0,0,0,0,0,0,1
890,2047,939019,32,3220.789,3220.789,"Surat","Digital","09/07/2023 17:27",2023,9,7,17,27,0,0,0,0,1,0,0,0,0,1
891,2002,595338,66,13508.745,13508.745,"Surat","POS","11/21/2023 03:15",2023,11,21,3,15,0,0,0,0,1,0,0,0,0,1
892,2027,352175,50,1205.58,1205.58,"Surat","POS","09/17/2023 07:16",2023,9,17,7,16,0,1,0,1,0,1,0,0,0,0
893,2073,127908,42,10517.529,10517.529,"Surat","POS","09/27/2023 22:52",2023,9,27,22,52,0,1,1,0,0,0,1,0,0,0
894,2034,204778,38,6038.086,6038.086,"Surat","Digital","11/06/2023 06:00",2023,11,6,6,0,0,0,1,0,0,1,0,0,0,0
603,2060,554435,34,10667.544,10667.544,"Mumbai","Digital","10/22/2023 06:13",2023,10,22,6,13,0,1,1,0,0,0,0,0,0,1
896,2092,902203,40,6038.086,6038.086,"Chennai","Digital","02/06/2024 01:42",2024,2,6,1,42,0,0,0,0,1,0,1,0,0,0
897,2053,180019,60,8275.74,8275.74,"Pune","Digital","11/29/2023 18:52",2023,11,29,18,52,0,0,0,0,1,0,0,0,1,0
898,2062,745685,34,11809.116,11809.116,"Surat","POS","10/28/2023 18:55",2023,10,28,18,55,0,0,1,0,0,0,0,0,1,0
899,2047,420234,31,2919.63,2919.63,"Bangalore","Digital","09/12/2023 06:26",2023,9,12,6,26,0,1,1,0,0,0,1,0,0,0
900,2096,201383,46,9613.3,9613.3,"Mumbai","Digital","01/18/2024 13:46",2024,1,18,13,46,0,0,0,1,0,0,0,0,0,1
901,2006,207663,37,6476.811,6476.811,"Delhi","Digital","11/22/2023 05:39",2023,11,22,5,39,0,1,0,1,0,1,0,0,0,0
902,2075,899517,47,4663.008,4663.008,"Delhi","Digital","03/01/2024 07:15",2024,3,1,7,15,0,1,1,0,0,0,0,0,1,0
904,2093,289328,56,5437.01,5437.01,"Chennai","Digital","01/24/2024 14:42",2024,1,24,14,42,0,1,0,0,1,0,0,1,0,0
905,2084,674531,30,2375.61,2375.61,"Delhi","Digital","10/26/2023 00:25",2023,10,26,0,25,0,0,1,0,0,0,1,0,0,0
906,2047,136283,35,8339.145,8339.145,"Surat","POS","01/28/2024 04:00",2024,1,28,4,0,0,0,0,1,0,1,0,0,0,0
907,2057,262206,43,5439.96,5439.96,"Pune","POS","11/30/2023 10:42",2023,11,30,10,42,0,0,0,0,1,0,0,1,0,0
908,2060,723498,63,7630.92,7630.92,"Kolkata","Digital","03/18/2024 14:55",2024,3,18,14,55,0,0,0,1,0,0,1,0,0,0
909,2023,975092,43,8344.82,8344.82,"Hyderabad","Digital","01/06/2024 13:17",2024,1,6,13,17,0,0,0,1,0,1,0,0,0,0
910,2019,787964,56,4432.39,4432.39,"Mumbai","Digital","11/30/2023 07:57",2023,11,30,7,57,0,0,0,0,1,0,1,0,0,0
911,2047,948036,57,4587.33,4587.33,"","Digital","01/20/2024 01:07",2024,1,20,1,7,0,0,0,1,0,0,0,0,0,1
603,2003,542288,35,2893.418,2893.418,"Hyderabad","Digital","11/07/2023 22:34",2023,11,7,22,34,0,0,1,0,0,0,0,0,0,1
913,2091,200781,43,6038.086,6038.086,"Surat","Digital","01/09/2024 07:57",2024,1,9,7,57,0,0,0,1,0,0,1,0,0,0
914,2019,212496,50,6038.086,6038.086,"Hyderabad","Digital","11/15/2023 15:04",2023,11,15,15,4,0,1,0,0,1,0,0,0,0,1
915,2059,995324,49,6223.248,6223.248,"Hyderabad","Digital","09/05/2023 02:10",2023,9,5,2,10,0,0,0,0,1,0,0,0,0,0
916,2023,554435,34,2738.96,2738.96,"Delhi","","09/11/2023 22:17",2023,9,11,22,17,0,1,0,0,1,0,0,0,0,1
917,2049,492451,36,9665.85,9665.85,"","Digital","02/20/2024 08:00",2024,2,20,8,0,0,0,0,1,0,0,0,0,1,0
918,2048,230760,44,6719.04,6719.04,"Kolkata","POS","10/06/2023 22:02",2023,10,6,22,2,0,0,1,0,0,0,0,0,1,0
919,2050,821872,23,4206.492,4206.492,"Hyderabad","POS","03/10/2024 22:14",2024,3,10,22,14,0,0,0,0,1,0,0,0,1,0
920,2095,139864,52,6990.78,6990.78,"Chennai","Digital","01/05/2024 09:10",2024,1,5,9,10,0,1,1,0,0,0,0,0,1,0
921,2035,194254,54,1578.511,1578.511,"Bangalore","POS","10/16/2023 20:17",2023,10,16,20,17,0,0,0,0,1,0,0,0,0,1
922,2097,761015,51,6702.36,6702.36,"Kolkata","Digital","11/20/2023 04:17",2023,11,20,4,17,0,0,1,0,0,0,1,0,0,0
923,2099,428165,37,6909.133,6909.133,"Chennai","POS","11/11/2023 11:26",2023,11,11,11,26,0,0,1,0,0,0,0,0,1,0
924,2065,835429,42,6038.086,6038.086,"Bangalore","POS","10/25/2023 19:43",2023,10,25,19,43,0,0,1,0,0,0,0,1,0,0
925,2078,308283,21,4452.47,4452.47,"Hyderabad","Digital","09/10/2023 18:00",2023,9,10,18,0,0,0,0,0,1,0,0,1,0,0
926,2033,830459,27,9938.79,9938.79,"Jaipur","Digital","01/01/2024 15:15",2024,1,1,15,15,0,0,0,1,0,0,1,0,0,0
927,2035,363549,27,9690.043,9690.043,"Ahmedabad","Digital","09/01/2023 07:38",2023,9,1,7,38,0,1,0,1,0,1,0,0,0,0
603,2005,237032,41,7503.468,7503.468,"Pune","Digital","03/04/2024 08:48",2024,3,4,8,48,0,0,0,1,0,0,0,0,0,1
929,2038,410898,38,6038.086,6038.086,"Chennai","Digital","10/27/2023 06:32",2023,10,27,6,32,0,0,1,0,0,0,0,0,1,0
930,2047,852978,28,10272.1905,10272.1905,"Hyderabad","Digital","09/21/2023 00:27",2023,9,21,0,27,0,0,0,0,1,0,0,1,0,0
931,2057,674862,44,2053.06,2053.06,"Kolkata","Digital","12/17/2023 17:00",2023,12,17,17,0,0,0,1,0,0,0,0,0,1,0
932,2011,318006,33,4777.944,4777.944,"Delhi","POS","01/05/2024 09:32",2024,1,5,9,32,0,0,0,0,1,0,0,1,0,0
603,2002,281798,43,730.323,730.323,"Hyderabad","POS","09/19/2023 03:50",2023,9,19,3,50,0,0,1,0,0,0,1,0,0,0
934,2017,554435,43,5259.848,5259.848,"Ahmedabad","Digital","02/18/2024 16:50",2024,2,18,16,50,0,0,0,0,1,0,0,0,0,1
935,2039,218904,66,6543.708,6543.708,"Hyderabad","Digital","09/18/2023 15:11",2023,9,18,15,11,0,0,0,0,1,0,1,0,0,0
936,2047,782125,33,2547.721,2547.721,"Hyderabad","Digital","03/30/2024 13:03",2024,3,30,13,3,0,0,0,0,1,0,0,0,0,0
603,2014,873504,24,14463.135,14463.135,"Pune","","12/14/2023 03:55",2023,12,14,3,55,0,0,1,0,0,0,0,0,1,0
938,2096,824643,43,10008.977,10008.977,"Delhi","POS","12/09/2023 21:02",2023,12,9,21,2,0,0,0,1,0,0,0,0,0,1
939,2098,243635,52,7235.33,7235.33,"Chennai","Digital","02/06/2024 22:39",2024,2,6,22,39,0,0,1,0,0,1,0,0,0,0
603,2025,417382,33,5357.2,5357.2,"Surat","Digital","03/19/2024 18:47",2024,3,19,18,47,0,0,0,0,0,0,1,0,0,0
941,2007,516132,57,15671.142,15671.142,"Surat","Digital","01/09/2024 02:47",2024,1,9,2,47,0,1,0,0,1,0,0,0,0,1
942,2099,577963,29,1484.989,1484.989,"Kolkata","","01/17/2024 12:50",2024,1,17,12,50,0,1,0,0,1,0,0,0,0,1
943,2093,588141,52,6038.086,6038.086,"","Digital","10/24/2023 03:55",2023,10,24,3,55,0,1,0,0,0,0,0,1,0,0
944,2086,973492,66,1421.167,1421.167,"Hyderabad","POS","03/21/2024 19:13",2024,3,21,19,13,0,0,0,1,0,0,1,0,0,0
946,2043,767090,67,4190.835,4190.835,"","Digital","12/23/2023 04:57",2023,12,23,4,57,0,1,0,1,0,0,0,1,0,0
947,2013,423284,60,6038.086,6038.086,"","Digital","12/31/2023 23:15",2023,12,31,23,15,0,0,0,1,0,0,0,0,0,1
948,2077,679206,53,16997.796,16304.141875,"Chennai","POS","09/24/2023 04:24",2023,9,24,4,24,0,0,0,0,1,0,0,0,0,0
949,2001,575647,65,1530.52,1530.52,"Delhi","POS","09/24/2023 19:03",2023,9,24,19,3,0,0,1,0,0,0,0,1,0,0
950,2036,319698,34,7678.473,7678.473,"Surat","Digital","10/01/2023 05:03",2023,10,1,5,3,0,1,0,1,0,1,0,0,0,0
951,2068,285805,43,9810.82,9810.82,"Surat","Digital","12/10/2023 07:08",2023,12,10,7,8,0,0,0,0,0,0,0,0,0,1
952,2037,360621,58,5831.88,5831.88,"Kolkata","Digital","12/18/2023 10:37",2023,12,18,10,37,0,1,0,1,0,0,0,0,0,0
953,2040,357278,23,9506.53,9506.53,"Pune","Digital","01/14/2024 22:31",2024,1,14,22,31,0,1,0,1,0,1,0,0,0,0
954,2061,606293,41,7089.456,7089.456,"Surat","POS","01/10/2024 14:31",2024,1,10,14,31,0,0,0,0,1,0,0,0,0,1
955,2059,171627,44,3784.53,3784.53,"","Digital","03/31/2024 16:47",2024,3,31,16,47,0,1,0,1,0,0,0,1,0,0
956,2013,168006,37,4340.325,4340.325,"Pune","Digital","02/12/2024 01:21",2024,2,12,1,21,0,0,0,1,0,0,0,0,0,0
957,2088,890166,42,2486.484,2486.484,"Chennai","Digital","03/27/2024 11:08",2024,3,27,11,8,0,0,0,1,0,0,0,0,0,1
959,2001,285628,26,3896.08,3896.08,"","Digital","02/03/2024 06:54",2024,2,3,6,54,0,0,1,0,0,1,0,0,0,0
960,2069,807455,45,7705.785,7705.785,"Bangalore","POS","10/24/2023 00:58",2023,10,24,0,58,0,1,0,1,0,0,0,1,0,0
961,2047,985889,55,5443.504,5443.504,"Kolkata","Digital","01/14/2024 20:04",2024,1,14,20,4,0,0,0,0,1,1,0,0,0,0
962,2088,304268,20,6373.323,6373.323,"Pune","Digital","01/10/2024 21:01",2024,1,10,21,1,0,0,0,1,0,0,0,1,0,0
963,2027,995619,37,8662.49,8662.49,"Jaipur","","09/08/2023 09:19",2023,9,8,9,19,0,0,0,0,0,0,0,0,1,0
964,2065,846241,23,9808.36,9808.36,"Jaipur","Digital","09/13/2023 17:37",2023,9,13,17,37,0,1,1,0,0,0,0,0,1,0
965,2047,703959,43,6038.086,6038.086,"Delhi","Digital","09/09/2023 11:01",2023,9,9,11,1,0,0,1,0,0,0,0,1,0,0
966,2004,776378,50,13668.2865,13668.2865,"Chennai","","09/10/2023 23:05",2023,9,10,23,5,0,0,1,0,0,0,0,1,0,0
967,2064,189785,18,12634.1325,12634.1325,"Chennai","POS","12/31/2023 00:24",2023,12,31,0,24,0,0,0,1,0,0,0,1,0,0
968,2039,239244,54,8634.915,8634.915,"Pune","Digital","01/02/2024 04:03",2024,1,2,4,3,0,0,0,1,0,1,0,0,0,0
603,2075,626886,23,9562.67,9562.67,"Pune","Digital","09/11/2023 07:42",2023,9,11,7,42,0,1,0,0,1,0,0,0,0,1
970,2055,124188,62,2044.72,2044.72,"Ahmedabad","Digital","02/20/2024 21:01",2024,2,20,21,1,0,1,0,1,0,0,0,0,0,1
603,2035,365443,51,6038.086,6038.086,"Ahmedabad","","02/18/2024 14:57",2024,2,18,14,57,0,1,0,1,0,0,0,1,0,0
973,2022,574839,32,7292.241,7292.241,"Surat","POS","02/28/2024 01:57",2024,2,28,1,57,0,0,1,0,0,0,0,0,0,1
974,2046,184513,62,12716.01,12716.01,"Kolkata","Digital","03/11/2024 00:01",2024,3,11,0,1,0,1,1,0,0,1,0,0,0,0
975,2030,146860,24,10723.5,10723.5,"Surat","Digital","10/19/2023 19:01",2023,10,19,19,1,0,0,1,0,0,0,0,0,0,1
976,2010,807172,31,671.45,671.45,"Chennai","Digital","01/19/2024 07:19",2024,1,19,7,19,0,0,1,0,0,0,0,1,0,0
977,2009,172127,24,10608.564,10608.564,"Bangalore","","11/06/2023 21:36",2023,11,6,21,36,0,0,0,0,1,0,0,0,1,0
979,2013,155907,48,6154.56,6154.56,"Surat","Digital","09/29/2023 18:04",2023,9,29,18,4,0,1,0,0,1,1,0,0,0,0
980,2079,692100,41,6284.6,6284.6,"Surat","Digital","01/03/2024 21:46",2024,1,3,21,46,0,1,1,0,0,0,1,0,0,0
981,2073,652491,48,11121.012,11121.012,"Mumbai","Digital","11/21/2023 21:07",2023,11,21,21,7,0,0,0,0,0,0,0,0,0,0
982,2092,891058,46,432.378,432.378,"Kolkata","POS","10/02/2023 01:05",2023,10,2,1,5,0,0,1,0,0,0,0,0,0,0
983,2009,816498,59,5753.508,5753.508,"Bangalore","Digital","03/07/2024 08:53",2024,3,7,8,53,0,0,0,0,1,0,0,0,0,0
984,2075,213586,49,7582.113,7582.113,"Delhi","Digital","11/09/2023 21:51",2023,11,9,21,51,0,0,1,0,0,0,1,0,0,0
985,2093,730122,34,8689.116,8689.116,"Delhi","POS","12/23/2023 11:33",2023,12,23,11,33,0,0,0,0,1,0,0,0,0,0
986,2000,733154,31,10411.05,10411.05,"Surat","Digital","02/03/2024 04:36",2024,2,3,4,36,0,0,1,0,0,0,0,0,0,1
987,2004,448216,57,1665.156,1665.156,"","Digital","01/27/2024 11:31",2024,1,27,11,31,0,0,0,1,0,0,0,0,1,0
988,2047,608118,53,3634.788,3634.788,"Bangalore","Digital","01/23/2024 20:28",2024,1,23,20,28,0,0,0,0,1,0,0,0,1,0
989,2007,928096,65,5428.83,5428.83,"Bangalore","Digital","12/26/2023 05:02",2023,12,26,5,2,0,1,0,1,0,1,0,0,0,0
990,2042,757903,41,9664.98,9664.98,"Chennai","POS","11/28/2023 08:15",2023,11,28,8,15,0,0,0,0,1,0,0,0,1,0
991,2075,789120,62,2823.66,2823.66,"Jaipur","POS","01/11/2024 13:07",2024,1,11,13,7,0,0,1,0,0,0,0,0,0,0
992,2000,592245,44,6038.086,6038.086,"","Digital","12/23/2023 01:34",2023,12,23,1,34,0,0,1,0,0,0,0,0,0,0
993,2056,958118,42,9576.61,9576.61,"Chennai","Digital","01/09/2024 07:14",2024,1,9,7,14,0,0,0,1,0,1,0,0,0,0
603,2063,631171,49,165.828,165.828,"Bangalore","Digital","01/22/2024 21:51",2024,1,22,21,51,0,0,1,0,0,0,0,1,0,0
603,2047,523057,69,17960.976,16304.141875,"Hyderabad","Digital","01/05/2024 04:04",2024,1,5,4,4,0,0,0,0,1,0,0,0,1,0
996,2027,124298,35,7462.807,7462.807,"Pune","Digital","01/26/2024 10:02",2024,1,26,10,2,0,0,1,0,0,0,0,1,0,0
997,2036,351543,63,9122.597,9122.597,"Bangalore","POS","01/22/2024 08:44",2024,1,22,8,44,0,0,1,0,0,0,1,0,0,0
998,2046,847758,35,3577.752,3577.752,"","Digital","10/31/2023 19:16",2023,10,31,19,16,0,0,0,0,1,0,0,1,0,0
999,2075,950675,54,346.392,346.392,"Bangalore","POS","11/21/2023 02:45",2023,11,21,2,45,0,1,0,1,0,0,0,1,0,0
1000,2036,751683,43,7391.8,7391.8,"Kolkata","Digital","11/02/2023 15:26",2023,11,2,15,26,0,0,0,1,0,0,0,0,1,0
1001,2048,587540,26,8349.74,8349.74,"Kolkata","Digital","02/16/2024 21:48",2024,2,16,21,48,0,0,1,0,0,0,0,0,0,1
1002,2043,388176,52,7417.74,7417.74,"Ahmedabad","Digital","01/11/2024 09:04",2024,1,11,9,4,0,0,0,0,1,0,1,0,0,0
1003,2055,356245,25,1618.496,1618.496,"Mumbai","POS","03/26/2024 21:25",2024,3,26,21,25,0,1,0,1,0,1,0,0,0,0
1004,2027,317669,37,12451.9065,12451.9065,"Surat","POS","11/27/2023 00:06",2023,11,27,0,6,0,0,0,1,0,0,0,0,0,1
1005,2078,812905,59,8470.858,8470.858,"Jaipur","","03/20/2024 11:50",2024,3,20,11,50,0,0,0,0,0,0,0,0,0,1
1006,2005,841007,39,7262.728,7262.728,"Surat","Digital","12/02/2023 20:57",2023,12,2,20,57,0,0,0,0,1,0,0,0,0,1
1007,2060,574822,36,9207.42,9207.42,"Jaipur","Digital","10/02/2023 06:04",2023,10,2,6,4,0,0,0,1,0,0,1,0,0,0
1008,2019,534652,47,13970.418,13970.418,"Jaipur","POS","10/05/2023 04:02",2023,10,5,4,2,0,0,1,0,0,0,0,1,0,0
1009,2077,767632,45,7386.432,7386.432,"Jaipur","Digital","02/10/2024 20:13",2024,2,10,20,13,0,0,1,0,0,1,0,0,0,0
1010,2001,633668,52,1117.944,1117.944,"Delhi","Digital","09/21/2023 13:55",2023,9,21,13,55,0,0,1,0,0,0,1,0,0,0
1011,2072,224439,60,8088.135,8088.135,"Jaipur","Digital","02/07/2024 01:39",2024,2,7,1,39,0,0,1,0,0,0,0,0,1,0
603,2036,841899,28,904.871,904.871,"Bangalore","POS","01/19/2024 07:56",2024,1,19,7,56,0,0,0,1,0,0,0,0,0,0
1013,2047,366604,48,4105.05,4105.05,"Hyderabad","POS","11/10/2023 15:25",2023,11,10,15,25,0,0,0,0,1,0,1,0,0,0
1014,2025,710131,66,4100.71,4100.71,"Mumbai","Digital","11/27/2023 14:36",2023,11,27,14,36,0,0,1,0,0,0,0,1,0,0
603,2028,603443,65,1166.22,1166.22,"Hyderabad","POS","09/18/2023 23:57",2023,9,18,23,57,0,0,1,0,0,0,0,0,0,1
1017,2034,630209,53,1154.43,1154.43,"Bangalore","Digital","12/17/2023 17:25",2023,12,17,17,25,0,1,1,0,0,0,0,1,0,0
1018,2047,770833,47,8091.94,8091.94,"Jaipur","Digital","12/29/2023 06:46",2023,12,29,6,46,0,0,1,0,0,0,0,1,0,0
1019,2047,610215,40,6038.086,6038.086,"Delhi","POS","12/18/2023 18:11",2023,12,18,18,11,0,0,0,0,1,0,0,0,0,1
1020,2068,369282,36,6038.086,6038.086,"Chennai","Digital","03/29/2024 13:44",2024,3,29,13,44,0,0,1,0,0,0,0,0,1,0
1022,2050,487304,32,5774.604,5774.604,"Kolkata","Digital","10/12/2023 12:19",2023,10,12,12,19,0,1,0,0,1,1,0,0,0,0
1023,2077,384707,48,4546.02,4546.02,"Mumbai","POS","03/27/2024 03:33",2024,3,27,3,33,0,0,0,1,0,0,0,1,0,0
1024,2011,523260,60,814.78,814.78,"Hyderabad","POS","02/13/2024 12:34",2024,2,13,12,34,0,1,0,0,1,0,0,0,1,0
603,2047,798423,54,6037.452,6037.452,"Bangalore","POS","11/14/2023 21:02",2023,11,14,21,2,0,1,0,0,0,0,0,0,1,0
1026,2052,239251,54,7955.43,7955.43,"Chennai","Digital","01/01/2024 22:18",2024,1,1,22,18,0,1,1,0,0,0,0,1,0,0
1027,2087,509028,32,10628.265,10628.265,"Pune","POS","03/17/2024 01:37",2024,3,17,1,37,0,0,0,0,0,1,0,0,0,0
1028,2042,545113,46,549.75,549.75,"Pune","POS","09/03/2023 22:50",2023,9,3,22,50,0,0,1,0,0,0,0,1,0,0
